desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
"(2:47) (No Huddle, Shotgun) 4-D.Prescott pass incomplete deep right to 88-C.Lamb (27-Q.Mitchell).",pass,Half2,15,4,1.0,,0.0,0.0,,0.0,0.0,0,,,
(2:40) (Shotgun) 4-D.Prescott pass incomplete deep right to 86-L.Schoonmaker (33-C.DeJean).,pass,Half2,15,4,2.0,,0.0,0.0,,0.0,0.0,0,,,
(2:33) (Shotgun) 4-D.Prescott pass short middle to 33-J.Williams to DAL 45 for 7 yards (53-Z.Baun).,pass,Half2,15,4,3.0,,0.0,0.0,7.0,1.0,0.0,0,,,
(2:00) (Shotgun) 4-D.Prescott pass incomplete deep left to 88-C.Lamb.,pass,Half2,15,4,4.0,,0.0,0.0,,0.0,0.0,0,,,
(6:06) (Shotgun) 4-D.Prescott pass short left to 33-J.Williams pushed ob at DAL 39 for 7 yards (21-P.Adebo).,pass,Half1,2,1,1.0,,0.0,0.0,7.0,0.0,0.0,0,,,
(5:35) (Shotgun) 33-J.Williams right guard to DAL 41 for 2 yards (97-D.Lawrence).,run,Half1,2,1,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(5:02) (Shotgun) 4-D.Prescott pass incomplete short right to 87-J.Ferguson (28-C.Flott).,pass,Half1,2,1,3.0,,0.0,0.0,,1.0,0.0,0,,,
(1:00) 33-J.Williams right tackle to DAL 34 for 3 yards (97-D.Lawrence).,run,Half1,4,1,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(:29) 4-D.Prescott pass short right to 87-J.Ferguson to DAL 34 for no gain (8-J.Holland).,pass,Half1,4,1,2.0,,0.0,0.0,0.0,0.0,0.0,0,,,
(15:00) (Shotgun) 4-D.Prescott sacked at DAL 33 for -1 yards (0-B.Burns).,pass,Half1,4,2,3.0,,0.0,0.0,,1.0,0.0,0,,,
(12:14) 33-J.Williams up the middle to DAL 29 for 4 yards (58-B.Okereke).,run,Half1,6,2,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(11:46) 4-D.Prescott pass deep left to 88-C.Lamb to NYG 38 for 33 yards (21-P.Adebo) [91-D.Alexander].,pass,Half1,6,2,2.0,,1.0,0.0,33.0,0.0,0.0,0,,,
(11:09) (No Huddle) 4-D.Prescott pass short left to 87-J.Ferguson to NYG 31 for 7 yards (21-P.Adebo).,pass,Half1,6,2,1.0,,0.0,0.0,7.0,0.0,0.0,0,,,
(10:30) (Shotgun) 33-J.Williams right end to NYG 25 for 6 yards (58-B.Okereke).,run,Half1,6,2,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(9:53) (Shotgun) 33-J.Williams right guard to NYG 25 for no gain (53-D.Muasau).,run,Half1,6,2,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(9:15) (Shotgun) 4-D.Prescott pass incomplete deep left to 3-G.Pickens (21-P.Adebo).,pass,Half1,6,2,2.0,,0.0,0.0,,0.0,0.0,0,,,
(9:10) (Shotgun) 4-D.Prescott sacked at NYG 33 for -8 yards (5-K.Thibodeaux).,pass,Half1,6,2,3.0,,0.0,0.0,,1.0,0.0,0,,,
