desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(12:52) (Shotgun) 14-S.Darnold pass incomplete short right to 11-J.Smith-Njigba.,pass,Half2,18,4,3.0,,0.0,0.0,,1.0,0.0,0,,,
(7:44) 26-Z.Charbonnet left tackle to SEA 27 for no gain (51-N.Herbig; 94-Y.Black). SEA-61-J.Sundell was injured during the play.,run,Half2,21,4,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(7:17) (Shotgun) 26-Z.Charbonnet up the middle to SEA 28 for 1 yard (33-J.Sawyer; 97-Ca.Heyward).,run,Half2,21,4,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(6:33) (Shotgun) 14-S.Darnold pass short left to 88-A.Barner pushed ob at SEA 47 for 19 yards (41-P.Wilson).,pass,Half2,21,4,3.0,,1.0,0.0,19.0,0.0,0.0,0,,,
(5:54) (Shotgun) 14-S.Darnold pass deep middle to 11-J.Smith-Njigba to PIT 10 for 43 yards (5-J.Ramsey).,pass,Half2,21,4,1.0,,1.0,0.0,43.0,0.0,0.0,0,,,
(5:07) 26-Z.Charbonnet left guard to PIT 10 for no gain (95-K.Benton; 97-Ca.Heyward).,run,Half2,21,4,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(4:29) 14-S.Darnold sacked at PIT 19 for -9 yards (33-J.Sawyer).,pass,Half2,21,4,2.0,,0.0,0.0,,0.0,0.0,0,,,
"(3:47) (Shotgun) 9-K.Walker left end for 19 yards, TOUCHDOWN.",run,Half2,21,4,3.0,19.0,0.0,0.0,,0.0,0.0,0,,,K.Walker
(1:06) 26-Z.Charbonnet left end to SEA 39 for -7 yards (51-N.Herbig).,run,Half2,23,4,1.0,-7.0,0.0,0.0,,0.0,0.0,0,,,
(1:03) 26-Z.Charbonnet left guard to SEA 40 for 1 yard (41-P.Wilson).,run,Half2,23,4,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(:58) 26-Z.Charbonnet right guard to SEA 45 for 5 yards (33-J.Sawyer).,run,Half2,23,4,3.0,5.0,0.0,0.0,,1.0,0.0,0,,,
