desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(:30) (Shotgun) 6-B.Mayfield pass short left to 13-M.Evans to TB 29 for 9 yards (39-H.To'oTo'o).,pass,Half1,8,2,1.0,,0.0,0.0,9.0,0.0,0.0,0,,,
(:25) (Shotgun) 6-B.Mayfield pass incomplete short left.,pass,Half1,8,2,2.0,,0.0,0.0,,0.0,0.0,0,,,
(:19) (Shotgun) 6-B.Mayfield pass incomplete deep left to 13-M.Evans.,pass,Half1,8,2,3.0,,0.0,0.0,,1.0,0.0,0,,,
(14:55) 7-B.Irving right guard to TB 35 for 7 yards (0-A.Al-Shaair).,run,Half2,10,3,1.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(14:21) 7-B.Irving right tackle to TB 37 for 2 yards (4-K.Lassiter). ** Injury Update: HOU-5-J.Pitre has returned to the game.,run,Half2,10,3,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(13:40) (Shotgun) 6-B.Mayfield pass short left to 17-S.Shepard to TB 42 for 5 yards (5-J.Pitre).,pass,Half2,10,3,3.0,,1.0,0.0,5.0,0.0,0.0,0,,,
"(13:18) (No Huddle, Shotgun) 6-B.Mayfield pass short right to 17-S.Shepard to TB 49 for 7 yards (2-C.Bullock).",pass,Half2,10,3,1.0,,0.0,0.0,7.0,0.0,0.0,0,,,
"(12:56) (No Huddle, Shotgun) 7-B.Irving right guard to TB 48 for -1 yards (39-H.To'oTo'o).",run,Half2,10,3,2.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
(12:13) (Shotgun) 6-B.Mayfield sacked at TB 43 for -5 yards (90-S.Rankins).,pass,Half2,10,3,3.0,,0.0,0.0,,1.0,0.0,0,,,
(8:01) 7-B.Irving right guard to TB 10 for 2 yards (0-A.Al-Shaair).,run,Half2,12,3,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(7:24) 7-B.Irving right tackle to TB 18 for 8 yards (0-A.Al-Shaair).,run,Half2,12,3,2.0,8.0,0.0,0.0,,0.0,0.0,0,,,
(6:39) 7-B.Irving up the middle to TB 21 for 3 yards (91-F.Fatukasi).,run,Half2,12,3,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(6:00) 6-B.Mayfield pass incomplete short left to 87-P.Durham [8-C.Gardner-Johnson].,pass,Half2,12,3,2.0,,0.0,0.0,,0.0,0.0,0,,,
(5:53) (Shotgun) 6-B.Mayfield pass incomplete short right to 13-M.Evans (24-D.Stingley).,pass,Half2,12,3,3.0,,0.0,0.0,,1.0,0.0,0,,,
(4:05) (Shotgun) 6-B.Mayfield pass deep right to 13-M.Evans pushed ob at TB 43 for 22 yards (24-D.Stingley).,pass,Half2,14,3,1.0,,1.0,0.0,22.0,0.0,0.0,0,,,
(3:33) (Shotgun) 6-B.Mayfield pass incomplete deep left to 13-M.Evans.,pass,Half2,14,3,1.0,,0.0,0.0,,0.0,0.0,0,,,
(3:28) (Shotgun) 1-R.White right guard pushed ob at HOU 45 for 12 yards (0-A.Al-Shaair).,run,Half2,14,3,2.0,12.0,0.0,0.0,,0.0,0.0,0,,,
(2:50) (Shotgun) 1-R.White up the middle to HOU 36 for 9 yards (2-C.Bullock).,run,Half2,14,3,1.0,9.0,0.0,0.0,,0.0,0.0,0,,,
"(2:22) (No Huddle, Shotgun) 1-R.White right guard to HOU 20 for 16 yards (0-A.Al-Shaair). HOU-0-A.Al-Shaair was injured during the play.",run,Half2,14,3,2.0,16.0,0.0,0.0,,0.0,0.0,0,,,
(1:54) (Shotgun) 1-R.White left guard to HOU 19 for 1 yard (98-T.Settle).,run,Half2,14,3,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(1:15) (Shotgun) 6-B.Mayfield pass incomplete deep middle to 2-E.Egbuka [95-D.Barnett].,pass,Half2,14,3,2.0,,0.0,0.0,,0.0,0.0,0,,,
(1:11) (Shotgun) 6-B.Mayfield pass incomplete deep right to 13-M.Evans.,pass,Half2,14,3,3.0,,0.0,0.0,,1.0,0.0,0,,,
(11:15) 7-B.Irving left tackle to TB 5 for 4 yards (39-H.To'oTo'o). ** Injury Update: HOU-0-A.Al-Shaair has returned to the game.,run,Half2,16,4,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(10:12) (Shotgun) 7-B.Irving up the middle to TB 20 for no gain (4-K.Lassiter; 51-W.Anderson).,run,Half2,16,4,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(9:29) (Shotgun) 6-B.Mayfield pass incomplete short right to 88-C.Otton.,pass,Half2,16,4,2.0,,0.0,0.0,,0.0,0.0,0,,,
(9:25) (Shotgun) 6-B.Mayfield scrambles up the middle to TB 36 for 16 yards (51-W.Anderson).,run,Half2,16,4,3.0,16.0,0.0,0.0,,0.0,0.0,0,,,
(8:13) (Shotgun) 7-B.Irving left tackle to TB 41 for 5 yards (4-K.Lassiter).,run,Half2,16,4,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
"(7:46) (No Huddle, Shotgun) 6-B.Mayfield pass short left to 17-S.Shepard to TB 48 for 7 yards (8-C.Gardner-Johnson).",pass,Half2,16,4,2.0,,0.0,0.0,7.0,0.0,0.0,0,,,
"(7:04) (Shotgun) 6-B.Mayfield sacked at TB 43 for -5 yards (55-D.Hunter). FUMBLES (55-D.Hunter), recovered by TB-1-R.White at TB 45. TB-1-R.White was injured during the play.",pass,Half2,16,4,3.0,,0.0,0.0,,1.0,0.0,0,B.Mayfield,,
(5:22) 7-B.Irving left end to TB 35 for no gain (4-K.Lassiter).,run,Half2,18,4,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(4:43) (Shotgun) 6-B.Mayfield pass short left to 1-R.White to TB 37 for 2 yards (8-C.Gardner-Johnson). ** Injury Update: TB-1-R.White has returned to the game.,pass,Half2,18,4,2.0,,0.0,0.0,2.0,0.0,0.0,0,,,
