desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(:26) (Shotgun) 34-S.Perine up the middle to CIN 42 for 4 yards (56-E.Cooper).,run,Half1,10,2,3.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(14:54) 30-C.Brown right end to CIN 27 for 5 yards (20-J.Bullard).,run,Half2,11,3,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(14:14) (Shotgun) 30-C.Brown right end to CIN 31 for 4 yards (7-Q.Walker; 56-E.Cooper).,run,Half2,11,3,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(13:30) (Shotgun) 34-S.Perine up the middle to CIN 33 for 2 yards (90-L.Van Ness; 33-E.Williams).,run,Half2,11,3,3.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(12:03) 34-S.Perine up the middle to GB 44 for 6 yards (25-K.Nixon; 33-E.Williams).,run,Half2,11,3,1.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(10:34) (Shotgun) 30-C.Brown up the middle to GB 26 for 9 yards (29-X.McKinney; 93-N.Stackhouse).,run,Half2,11,3,2.0,9.0,0.0,0.0,,0.0,0.0,0,,,
(9:55) (Shotgun) 34-S.Perine right end to GB 25 for 1 yard (33-E.Williams; 96-C.Wooden).,run,Half2,11,3,3.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(7:02) (Shotgun) 30-C.Brown up the middle to GB 4 for 1 yard (7-Q.Walker).,run,Half2,11,3,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
"(14:10) 30-C.Brown left end to CIN 40 for -1 yards (33-E.Williams, 58-I.McDuffie).",run,Half2,13,4,1.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
(7:00) (Shotgun) 34-S.Perine right guard to CIN 47 for 3 yards (56-E.Cooper; 55-K.Enagbare).,run,Half2,15,4,2.0,3.0,0.0,0.0,,0.0,0.0,0,,,
