desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(11:14) (Shotgun) 11-J.Smith-Njigba right end to SEA 45 for 2 yards (29-D.Burke).,run,Half1,2,1,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
"(10:38) 9-K.Walker up the middle to SEA 42 for -3 yards (56-D.Robinson, 27-A.Davis-Gaither).",run,Half1,2,1,2.0,-3.0,0.0,0.0,,0.0,0.0,0,,,
"(9:07) (Shotgun) 26-Z.Charbonnet right tackle to ARI 48 for no gain (2-Ma.Wilson, 27-A.Davis-Gaither).",run,Half1,2,1,4.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(4:02) (No Huddle) 9-K.Walker left end pushed ob at SEA 44 for 9 yards (2-Ma.Wilson; 34-J.Thompson).,run,Half1,5,1,1.0,9.0,0.0,0.0,,0.0,0.0,0,,,
(3:20) (Shotgun) 9-K.Walker right tackle ran ob at ARI 35 for 21 yards (34-J.Thompson).,run,Half1,5,1,2.0,21.0,0.0,0.0,,0.0,0.0,0,,,
(2:43) 9-K.Walker left tackle to ARI 27 for 8 yards (2-Ma.Wilson).,run,Half1,5,1,1.0,8.0,0.0,0.0,,0.0,0.0,0,,,
(14:50) 26-Z.Charbonnet left end pushed ob at SEA 29 for 3 yards (42-D.Taylor-Demerson).,run,Half1,7,2,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
"(14:29) (No Huddle) 26-Z.Charbonnet left tackle to SEA 34 for 5 yards (56-D.Robinson; 42-D.Taylor-Demerson). PENALTY on ARI-79-P.Mustipher, Defensive Holding, 5 yards, enforced at SEA 34.",run,Half1,7,2,2.0,5.0,0.0,1.0,,0.0,0.0,1,,,
(14:04) 26-Z.Charbonnet left end to SEA 37 for -2 yards (27-A.Davis-Gaither). ARI-2-Ma.Wilson was injured during the play.,run,Half1,7,2,1.0,-2.0,0.0,0.0,,0.0,0.0,0,,,
(12:48) (Shotgun) 9-K.Walker up the middle to SEA 34 for 4 yards (42-D.Taylor-Demerson; 27-A.Davis-Gaither).,run,Half1,7,2,3.0,4.0,0.0,0.0,,1.0,0.0,0,,,
(7:32) 9-K.Walker up the middle to ARI 28 for 4 yards (79-P.Mustipher).,run,Half1,9,2,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
"(6:58) 9-K.Walker left end to ARI 25 for 3 yards (13-K.Clark). PENALTY on SEA-9-K.Walker, Taunting, 15 yards, enforced at ARI 25.",run,Half1,9,2,2.0,3.0,0.0,0.0,,0.0,0.0,1,,,
(3:00) 14-S.Darnold scrambles up the middle to ARI 34 for 24 yards (34-J.Thompson).,run,Half1,11,2,1.0,24.0,0.0,0.0,,0.0,0.0,0,,,
